id,utcDate,status,matchday,stage,group,lastUpdated,area_id,area_name,area_code,area_flag,competition_id,competition_name,competition_code,competition_type,competition_emblem,season_id,season_startDate,season_endDate,season_currentMatchday,season_winner,homeTeam_id,homeTeam_name,homeTeam_shortName,homeTeam_tla,homeTeam_crest,awayTeam_id,awayTeam_name,awayTeam_shortName,awayTeam_tla,awayTeam_crest,score_winner,score_duration,score_fullTime_home,score_fullTime_away,score_halfTime_home,score_halfTime_away,odds_msg,competition_id_api,competition_code_api,competition_name_api,season_filter_year
499003,2024-08-17T14:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,673,SC Heerenveen,Heerenveen,HEE,https://crests.football-data.org/673.png,676,FC Utrecht,Utrecht,UTR,https://crests.football-data.org/676.png,DRAW,REGULAR,1,1,0,1,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499004,2024-08-17T16:45:00Z,FINISHED,2,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,666,FC Twente '65,Twente,TWE,https://crests.football-data.org/666.png,6806,Sparta Rotterdam,Sparta,SPA,https://crests.football-data.org/6806.png,DRAW,REGULAR,1,1,0,0,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499005,2024-08-17T18:00:00Z,FINISHED,2,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,682,AZ,AZ,AZ,https://crests.football-data.org/682.png,1915,NEC,NEC,NEC,https://crests.football-data.org/1915.png,HOME_TEAM,REGULAR,1,0,1,0,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499006,2024-08-17T19:00:00Z,FINISHED,2,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,683,RKC Waalwijk,RKC,RKC,https://crests.football-data.org/683.png,677,FC Groningen,Groningen,GRO,https://crests.football-data.org/677.png,AWAY_TEAM,REGULAR,1,2,0,1,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499007,2024-08-18T10:15:00Z,FINISHED,2,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,671,Heracles Almelo,Heracles,HER,https://crests.football-data.org/671.png,674,PSV,PSV,PSV,https://crests.football-data.org/674.png,AWAY_TEAM,REGULAR,1,3,1,0,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499008,2024-08-18T12:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,684,PEC Zwolle,Zwolle,ZWO,https://crests.football-data.org/684.png,675,Feyenoord Rotterdam,Feyenoord,FEY,https://crests.football-data.org/675.png,AWAY_TEAM,REGULAR,1,5,0,1,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499009,2024-08-18T12:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,672,Willem II Tilburg,Willem II,WII,https://crests.football-data.org/672.png,718,Go Ahead Eagles,Go Ahead,GOA,https://crests.football-data.org/718.png,HOME_TEAM,REGULAR,2,0,2,0,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499010,2024-08-18T14:45:00Z,FINISHED,2,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,681,NAC Breda,NAC,NAC,https://crests.football-data.org/681.png,678,AFC Ajax,Ajax,AJA,https://crests.football-data.org/678.png,HOME_TEAM,REGULAR,2,1,0,0,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499011,2024-08-24T16:45:00Z,FINISHED,3,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,1915,NEC,NEC,NEC,https://crests.football-data.org/1915.png,684,PEC Zwolle,Zwolle,ZWO,https://crests.football-data.org/684.png,HOME_TEAM,REGULAR,1,0,0,0,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499012,2024-08-24T18:00:00Z,FINISHED,3,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,1911,Almere City FC,Almere City,ALM,https://crests.football-data.org/1911.png,674,PSV,PSV,PSV,https://crests.football-data.org/674.png,AWAY_TEAM,REGULAR,1,7,0,2,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499013,2024-08-24T19:00:00Z,FINISHED,3,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,681,NAC Breda,NAC,NAC,https://crests.football-data.org/681.png,676,FC Utrecht,Utrecht,UTR,https://crests.football-data.org/676.png,AWAY_TEAM,REGULAR,1,2,1,0,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499014,2024-08-25T10:15:00Z,FINISHED,3,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,677,FC Groningen,Groningen,GRO,https://crests.football-data.org/677.png,682,AZ,AZ,AZ,https://crests.football-data.org/682.png,DRAW,REGULAR,0,0,0,0,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499015,2024-08-25T12:30:00Z,FINISHED,3,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,671,Heracles Almelo,Heracles,HER,https://crests.football-data.org/671.png,672,Willem II Tilburg,Willem II,WII,https://crests.football-data.org/672.png,DRAW,REGULAR,1,1,1,1,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499016,2024-08-25T12:30:00Z,FINISHED,3,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,6806,Sparta Rotterdam,Sparta,SPA,https://crests.football-data.org/6806.png,675,Feyenoord Rotterdam,Feyenoord,FEY,https://crests.football-data.org/675.png,DRAW,REGULAR,1,1,1,0,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499017,2024-08-25T14:45:00Z,FINISHED,3,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,718,Go Ahead Eagles,Go Ahead,GOA,https://crests.football-data.org/718.png,683,RKC Waalwijk,RKC,RKC,https://crests.football-data.org/683.png,HOME_TEAM,REGULAR,2,0,1,0,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499021,2024-08-30T18:00:00Z,FINISHED,4,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,683,RKC Waalwijk,RKC,RKC,https://crests.football-data.org/683.png,682,AZ,AZ,AZ,https://crests.football-data.org/682.png,AWAY_TEAM,REGULAR,0,3,0,2,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
499024,2024-08-31T14:30:00Z,FINISHED,4,REGULAR_SEASON,,2025-06-01T20:20:46Z,2163,Netherlands,NLD,https://crests.football-data.org/8601.svg,2003,Eredivisie,DED,LEAGUE,https://crests.football-data.org/ED.png,2293,2024-08-09,2025-05-18,34,,1911,Almere City FC,Almere City,ALM,https://crests.football-data.org/1911.png,677,FC Groningen,Groningen,GRO,https://crests.football-data.org/677.png,DRAW,REGULAR,1,1,1,0,Activate Odds-Package in User-Panel to retrieve odds.,2003,DED,Eredivisie,2024
