playedMatches,goals,assists,penalties,player.id,player.name,player.firstName,player.lastName,player.dateOfBirth,player.nationality,player.section,player.position,player.shirtNumber,player.lastUpdated,team.id,team.name,team.shortName,team.tla,team.crest,team.address,team.website,team.founded,team.clubColors,team.venue,team.lastUpdated,competition_code,competition_name,season_start_year
33,3,,,149,Jonathan Tah,Jonathan,Tah,1996-02-11,Germany,Centre-Back,,,2024-08-12T11:57:09Z,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,BL1,Bundesliga,2024
22,3,1.0,,15354,Mattias Svanberg,Mattias,Svanberg,1999-01-05,Sweden,Central Midfield,,,2024-08-12T11:57:09Z,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,In den Allerwiesen 1 Wolfsburg 38446,http://www.vfl-wolfsburg.de,1945,Green / White,Volkswagen Arena,2024-07-29T17:13:21Z,BL1,Bundesliga,2024
20,3,3.0,,171927,Elias Saad,Elias,Saad,1999-12-27,Germany,Left Winger,,,2025-03-13T09:41:41Z,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,Auf dem Heiligengeistfeld Hamburg 20359,http://www.fcstpauli.de,1910,Brown / White,Millerntor-Stadion,2022-07-12T12:08:57Z,BL1,Bundesliga,2024
34,3,1.0,,8226,Oladapo Afolayan,Oladapo,Afolayan,1998-02-12,England,Right Winger,,18.0,2024-08-12T11:57:09Z,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,Auf dem Heiligengeistfeld Hamburg 20359,http://www.fcstpauli.de,1910,Brown / White,Millerntor-Stadion,2022-07-12T12:08:57Z,BL1,Bundesliga,2024
30,3,1.0,,63218,Haris Tabaković,Haris,Tabakovic,1994-06-20,Bosnia-Herzegovina,Offence,,,2024-07-30T09:41:17Z,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,Horrenberger Straße 58 Zuzenhausen 74939,http://www.achtzehn99.de,1921,Blue / White,PreZero Arena,2022-02-25T16:49:58Z,BL1,Bundesliga,2024
31,3,,,48902,Ko Itakura,Kō,Itakura,1997-01-27,Japan,Centre-Back,,,2025-03-20T09:41:16Z,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,Hennes-Weisweiler-Allee 1 Mönchengladbach 41179,http://www.borussia.de,1900,Black / White / Green,Stadion im Borussia-Park,2023-02-28T07:59:45Z,BL1,Bundesliga,2024
28,3,5.0,,8975,Joakim Mæhle,Joakim,Mæhle,1997-05-20,Denmark,Right-Back,,31.0,2024-08-12T11:57:09Z,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,In den Allerwiesen 1 Wolfsburg 38446,http://www.vfl-wolfsburg.de,1945,Green / White,Volkswagen Arena,2024-07-29T17:13:21Z,BL1,Bundesliga,2024
28,3,2.0,,140,Mario Götze,Mario,Götze,1992-06-03,Germany,Attacking Midfield,,10.0,2024-08-12T11:57:09Z,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,Mörfelder Landstraße 362 Frankfurt am Main 60528,http://www.eintracht.de,1899,Red / Black,Deutsche Bank Park,2024-07-29T17:13:52Z,BL1,Bundesliga,2024
28,3,7.0,,184533,Nathaniel Brown,Nathaniel,Brown,2003-06-16,Germany,Left-Back,,,2024-11-04T17:17:22Z,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,Mörfelder Landstraße 362 Frankfurt am Main 60528,http://www.eintracht.de,1899,Red / Black,Deutsche Bank Park,2024-07-29T17:13:52Z,BL1,Bundesliga,2024
32,3,4.0,,6927,Philipp Hofmann,Philipp,Hofmann,1993-03-30,Germany,Centre-Forward,,,2024-08-12T11:57:09Z,36,VfL Bochum 1848,Bochum,BOC,https://crests.football-data.org/36.png,Castroper Straße 145 Bochum 44791,http://www.vfl-bochum.de,1849,Blue / White,Vonovia Ruhrstadion,2022-02-19T08:39:46Z,BL1,Bundesliga,2024
